account_id,rf_prob,true_label,sage_prob,ensemble_prob,ensemble_pred,risk_tier
320005_8104B6AB0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
138630_814787E40,0.05423649033113306,0,0.10574602,0.08514221312683418,0,LOW
134976_80D7A4D90,0.15097842617062657,0,0.10726992,0.12475332271348608,0,LOW
213_80C1A6900,0.06569540613794839,0,0.24079302,0.17075398013553825,0,LOW
14387_805A4B230,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
15723_8022C2DE0,0.14909166016509726,0,0.10574602,0.12308428106041985,0,LOW
134117_80CDD65B0,0.09090165044896012,0,0.24079306,0.18083650766226533,0,LOW
129293_80B0DC240,0.09074710960288669,0,0.10802696,0.10111502073248158,0,LOW
122352_80F7B8A10,0.0497085756347067,0,0.11963969,0.09166724855842141,0,LOW
45000_8109844F0,0.10178514418836437,0,0.10826862,0.10567523031566939,0,LOW
254355_8140237F1,0.45685463564748685,0,0.12929645,0.26031972832344025,0,MEDIUM
29251_8050FFBF0,0.07606158036862948,0,0.10574602,0.09387224914183274,0,LOW
5627_802360BA0,0.019524375195018234,0,0.10682986,0.07190766864804896,0,LOW
19542_80BB9EB50,0.12073852157818722,0,0.11963961,0.12007918223233004,0,LOW
210_808814690,0.07359696283631835,0,0.10759806,0.0939976264226171,0,LOW
10404_814201720,0.0990607614239864,0,0.119639695,0.11140812287413329,0,LOW
116715_806A32980,0.13426549141502014,0,0.105519064,0.11701763929881903,0,LOW
126094_809EE4C20,0.07662812085642598,0,0.10759806,0.09521008963066015,0,LOW
17753_80C79DC40,0.08502136810304307,0,0.10574602,0.09745616423559819,0,LOW
320609_8077B3A80,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
19535_807D8F9E0,0.059544683270524,0,0.10574602,0.08726549030259055,0,LOW
2439_8019B4700,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
331867_80FC1B2A0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
112733_804BB7FB0,0.08728027531645051,0,0.1075378,0.0994347937470331,0,LOW
12381_8024F6AF0,0.23978670432257668,0,0.10574583,0.15936217951412207,0,LOW
212789_80503D2F0,0.4727974718660849,0,0.9633341,0.7671194746434982,1,CRITICAL
110603_80B260AE0,0.9996532102026859,1,0.9862199,0.9915932496229141,1,CRITICAL
15_8000746C0,0.39061786238689405,1,0.92453915,0.710970646160202,1,HIGH
238190_80F453800,0.0497085756347067,0,0.10780934,0.0845690357202485,0,LOW
217950_80B5B8CE0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
7_804B1AF50,0.09338597216123803,0,0.1075378,0.1018770724849481,0,LOW
23833_80325CA30,0.10232623606707801,0,0.10574599,0.10437809652005096,0,LOW
2843_800B0F090,0.10450402297390586,0,0.10574602,0.1052492261839433,0,LOW
336285_813526360,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
5464_802D32440,0.14127486781401502,0,0.11963963,0.12829372817724174,0,LOW
221765_809016E20,0.08728027531645051,0,0.10786659,0.09963207022007844,0,LOW
238190_80E221350,0.14909166016509726,0,0.10780926,0.12432222482892114,0,LOW
41148_80F394940,0.196304174194392,0,0.10780833,0.14320667164709427,0,LOW
125305_809F07210,0.08675405430642362,0,0.107598074,0.0992604704612398,0,LOW
239692_80F316AD0,0.06552721386675539,0,0.10780934,0.09089649101306797,0,LOW
24144_8018CD260,0.09771913465641346,0,0.119639665,0.11087145726594291,0,LOW
28690_80A7F5390,0.1290532092511128,0,0.10802691,0.11643743078944964,0,LOW
123247_808A0D1A0,0.06003691035604685,0,0.10786659,0.08873472423591697,0,LOW
225_814254921,0.13234909426772826,0,0.12930417,0.1305221460326681,0,LOW
2053_80277C550,0.09296581781584723,0,0.10574602,0.10063394412071985,0,LOW
29069_8128BA140,0.43618786498765794,0,0.11963146,0.24625402456466616,0,LOW
25534_8096DB8D0,0.09308944928836382,0,0.107598074,0.10179462845401588,0,LOW
26024_80A2B8080,0.059544683270524,0,0.10574602,0.08726549030259055,0,LOW
22575_808473180,0.1344119945803581,0,0.10786606,0.11848443755067581,0,LOW
214_80C64EDC0,0.0858130285774187,0,0.24079305,0.17880104401248756,0,LOW
44345_812BA6A80,0.3031016707201984,0,0.105736315,0.18468245892843352,0,LOW
2591_8009C6F00,0.10165763935110204,0,0.119639665,0.11244685914381836,0,LOW
21_80406CE20,0.5909707734052543,0,0.10776032,0.3010444999362709,0,MEDIUM
128121_80E97A310,0.1026442793415646,0,0.10574602,0.10450532873100679,0,LOW
17649_80E3A2520,0.09613549966799215,0,0.119639695,0.11023801817173559,0,LOW
908_801A90E20,0.9999332307508155,1,0.9717091,0.9829987477751798,1,CRITICAL
220_810084490,0.019524375195018234,0,0.10826862,0.07277092271833094,0,LOW
12513_809C09740,0.10024863872007601,0,0.119639695,0.11188327379256913,0,LOW
149340_812D8B2C0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
123997_811E71DA0,0.06273689235373085,0,0.10574602,0.08854237393587329,0,LOW
18428_80848AAC0,0.11523735670730569,0,0.11963961,0.11787871628397742,0,LOW
15040_8070BCF10,0.0805519353873112,0,0.10574602,0.09566839114930543,0,LOW
1299_80B927840,0.08699209052702886,0,0.119639695,0.10658065451535027,0,LOW
23885_806B73430,0.08932158039375916,0,0.10574602,0.09917624915188461,0,LOW
1292_80559FD10,0.10423665580046888,0,0.10574602,0.10514227931456852,0,LOW
2843_8007012B0,0.12159969028664877,0,0.10574602,0.11208749310904045,0,LOW
33500_80D4C2CA0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
25960_80F298510,0.3654500662940645,0,0.119629964,0.21795801101755716,0,LOW
40905_80F4BD170,0.11245750253378416,0,0.10780929,0.10966857667755708,0,LOW
24_804671B60,0.0827413558568718,0,0.9861854,0.6248077654682065,1,HIGH
1457_804E17B20,0.08214669732484434,0,0.10574602,0.09630629592431869,0,LOW
131808_812DF2170,0.09296581781584723,0,0.10682986,0.10128424569638056,0,LOW
23497_808BF3120,0.11857131259207683,0,0.107866496,0.11214842552568419,0,LOW
11107_8111128F0,0.09308944928836382,0,0.10574602,0.10068339670972648,0,LOW
3514_80212D6B0,0.22180462693252295,1,0.8444738,0.5954061540567006,1,HIGH
29251_80BFF2510,0.22340906329018945,1,0.8924283,0.6248206403536124,1,HIGH
138498_813936150,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
148785_812D43120,0.14472913377702418,0,0.13734518,0.14029876295018268,0,LOW
3051_810C8F820,0.08813972768343985,0,0.10574602,0.09870350806775689,0,LOW
123773_80EC3A5F0,0.0971229842720574,0,0.10574602,0.10229681070320391,0,LOW
1669_806912E60,0.08463713286187492,0,0.119639695,0.1056386714492887,0,LOW
154148_81411B121,0.09292355010551452,0,0.12930414,0.1147519060160408,0,LOW
19925_803F20810,0.36310183549156805,0,0.10776146,0.2098976102242113,0,LOW
7548_8129627A0,0.3777697309875387,0,0.11963407,0.2228883355865438,0,LOW
1916_801FDAAA0,0.14909166016509726,0,0.11963964,0.13142045256825524,0,LOW
215242_8141FCD80,0.09033780354619964,0,0.11963969,0.10791893972301858,0,LOW
29_80DB73730,0.08078070171862461,0,0.10727043,0.09667453840648976,0,LOW
136110_813CFEA60,0.07701840515746121,0,0.10574602,0.09425497905736543,0,LOW
11813_807326050,0.09292355010551452,0,0.10574602,0.10061703703658675,0,LOW
115915_806B1E280,0.13339828872944712,0,0.10574597,0.11680690268383742,0,LOW
115159_8101EE260,0.09103835960936366,0,0.10574602,0.09986296083812642,0,LOW
12381_8015FC7C0,0.09724940816620016,0,0.10574602,0.10234738026086102,0,LOW
1420_802BA8490,0.0956751914469624,0,0.10574602,0.10171769357316592,0,LOW
701_800421C00,0.09694956116782587,0,0.10574602,0.1022274414615113,0,LOW
24779_8090D2800,0.05688690872679827,0,0.107598074,0.08731361222938966,0,LOW
1198_810949930,0.10298793717747637,0,0.10826862,0.1061563475113142,0,LOW
23554_8134A7B10,0.1184058721037329,0,0.119639695,0.11914616714603189,0,LOW
36588_8144EEBB0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
240304_80F33CA20,0.1003502808114285,0,0.10780936,0.10482573269209841,0,LOW
12561_811AD0D40,0.10024863872007601,0,0.119639695,0.11188327379256913,0,LOW
1411_8017A5B30,0.3745176996365526,0,0.10574547,0.21325436902345574,0,LOW
121580_80841F640,0.10232623606707801,0,0.10786652,0.10565040981684586,0,LOW
13516_8016C9420,0.10024863872007601,0,0.119639695,0.11188327379256913,0,LOW
36326_80E765080,0.9996532102026859,1,0.9862199,0.9915932496229141,1,CRITICAL
9371_811A46F50,0.056807768371456874,0,0.10574602,0.0861707243429637,0,LOW
144639_811384730,0.0497085756347067,0,0.10826862,0.08484460289420633,0,LOW
795_8006F0770,0.196304174194392,0,0.105745524,0.14196898864891389,0,LOW
43849_8108348A0,0.16926748279100046,0,0.108268574,0.13266814340498204,0,LOW
134117_80CA6C980,0.08147794529943049,0,0.24079306,0.17706702560245347,0,LOW
29145_80B339860,0.0861967381549193,0,0.10802696,0.09929487215329463,0,LOW
20727_80A766A00,0.05945051320874102,0,0.119639695,0.09556402358803513,0,LOW
14325_8019E96E0,0.11803414600652723,0,0.10574591,0.11066120834176647,0,LOW
340622_80F143440,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
287_8064DD820,0.07619475023672509,0,0.10776203,0.09513511884898157,0,LOW
15964_811077870,0.06003691035604685,0,0.11963969,0.09579858244695746,0,LOW
139342_80FD0BDD0,0.0810942036158914,0,0.10780936,0.09712330181388357,0,LOW
222819_808442300,0.08862322581698942,0,0.10786659,0.10016925042029401,0,LOW
12803_80B12C320,0.10269479808194878,0,0.10574591,0.10452546917193509,0,LOW
3335_8023BE2B0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
22155_808432BB0,0.09103835960936366,0,0.10786659,0.1011353039372437,0,LOW
30474_80EFA4440,0.11857131259207683,0,0.10682974,0.11152636910106642,0,LOW
37964_81326BCD0,0.06003691035604685,0,0.10574602,0.08746238113679969,0,LOW
33873_80C68B9A0,0.07100960339953008,0,0.24079306,0.1728796888424933,0,LOW
15625_807DAA0C0,0.1867628476627614,0,0.10574579,0.13815261449845417,0,LOW
28_806666550,0.29423034494799083,1,0.107758716,0.1823473674284685,0,LOW
15980_8080DB4C0,1.0,1,0.98621964,0.9917317867279053,1,CRITICAL
12_8015445F0,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
29191_80B66C850,0.09432585457041855,0,0.10682986,0.10182826039820908,0,LOW
7_8073B2370,0.09522614051305386,0,0.10776203,0.10274767495951309,0,LOW
115_80CFC7DD0,0.09706700613936789,0,0.10727043,0.10318906017478707,0,LOW
43735_81017D0B0,0.09094492896152305,0,0.10826862,0.10133914422493287,0,LOW
224555_80CDF9CD0,0.0827413558568718,0,0.9861854,0.6248077654682065,1,HIGH
4_8058B5E90,0.1507222873183606,0,0.10682986,0.1243868334973859,0,LOW
16606_80745AA70,0.08765461638820787,0,0.10574602,0.09850946354966411,0,LOW
10232_810F537C0,0.1534332217661668,0,0.10574602,0.12482090570084767,0,LOW
225263_80B2F3800,0.08296383604498694,0,0.10574602,0.09663315141237573,0,LOW
146885_81157DAB0,0.7244284735205929,0,0.108211085,0.35469804350865525,0,MEDIUM
15266_805D79870,0.12655381757402231,0,0.10753759,0.11514408399019166,0,LOW
1729_8009C07B0,0.10326039166954395,0,0.10574602,0.10475177366219854,0,LOW
3149_801F60D00,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
111141_812ECC030,0.09250482400774578,0,0.119639695,0.10878574790763704,0,LOW
211_80A28C360,0.091373675934182,0,0.10802696,0.1013656472649997,0,LOW
245093_8112BD4A0,0.09492059631885548,0,0.10826862,0.10292941116786583,0,LOW
5365_80B7CE4C0,0.11002405581868784,0,0.119639665,0.11579342573085266,0,LOW
26860_80F0B08F0,0.09033780354619964,0,0.11963969,0.10791893972301858,0,LOW
17401_80BDF2120,0.05851031411213061,0,0.10574602,0.0868517426392332,0,LOW
113523_8050E6DB0,0.059544683270524,0,0.1075378,0.08834055692866248,0,LOW
1047_805A67ED0,0.019524375195018234,0,0.10574602,0.07125736707238825,0,LOW
17222_8049C89B0,0.13601201519269512,0,0.10574602,0.117852423071459,0,LOW
244192_811865090,0.09094492896152305,0,0.10826862,0.10133914422493287,0,LOW
18475_8038D5520,0.1064992149872277,0,0.10682983,0.10669758966377155,0,LOW
24922_809E9B240,0.056807768371456874,0,0.107598074,0.0872819560872531,0,LOW
1198_80FF8EB50,0.29127431732237513,0,0.108268104,0.18147059409546923,0,LOW
15055_810C28480,0.11392725097447819,0,0.11963963,0.11735468144142702,0,LOW
21174_80A764020,0.09222152566280542,0,0.10574602,0.10033622725950311,0,LOW
235226_80CCC7470,0.08663187931398533,0,0.24079305,0.1791285843071142,0,LOW
244723_81103D190,0.1402013025750156,0,0.119639695,0.12786433933454497,0,LOW
6803_80371FC40,0.2699086902877693,0,0.10574597,0.1714110633071663,0,LOW
1299_811968610,0.07541696282573478,0,0.11963967,0.10195058853367145,0,LOW
13516_801A2C970,0.11888251191969507,0,0.119639665,0.11933680817125555,0,LOW
244187_8109DDD70,0.09180021803747958,0,0.10826862,0.10168125985531548,0,LOW
9328_80368C450,0.05688690872679827,0,0.10682986,0.08685268206076097,0,LOW
513_8128A58A0,0.08765461638820787,0,0.10574602,0.09850946354966411,0,LOW
48526_811ED8E90,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
10709_8042471F0,0.05688690872679827,0,0.119639695,0.09453858179525804,0,LOW
28_80BED9480,0.059544683270524,0,0.24079306,0.1682937207908909,0,LOW
3698_8062EB260,0.1368542670699611,0,0.10574602,0.11818932382236538,0,LOW
137196_810D0E610,0.1538601867436571,0,0.10574602,0.12499169169184379,0,LOW
3051_80290E590,0.0497085756347067,0,0.10574602,0.08333104724826364,0,LOW
27637_8124E2F30,0.07541696282573478,0,0.10574602,0.09361440212467487,0,LOW
21745_801E037A0,0.19191680760035296,0,0.9496112,0.6465334829125777,1,HIGH
11657_8009A14F0,0.0909154456685588,0,0.119639695,0.10814999657196225,0,LOW
2824_809044900,0.10047865157398488,0,0.10574602,0.1036390776239749,0,LOW
23842_8024894D0,0.09724940816620016,0,0.10574602,0.10234738026086102,0,LOW
27684_80BB51870,0.09063776523604979,0,0.119639695,0.10803892439895865,0,LOW
23402_80BD53E90,0.059544683270524,0,0.10574602,0.08726549030259055,0,LOW
16733_810D9E040,0.10423665580046888,0,0.10574602,0.10514227931456852,0,LOW
117435_8071E91A0,0.019524375195018234,0,0.10776206,0.07246699118404062,0,LOW
2591_807FFA100,0.4320803659475274,0,0.11958177,0.24458120772506506,0,LOW
6625_8089C4670,0.08760243396097735,0,0.119639695,0.10682479188892967,0,LOW
21568_807F03B60,0.13131028572579734,0,0.10786657,0.11724405948265598,0,LOW
125811_80987B230,0.08463713286187492,0,0.107598074,0.09841370188342033,0,LOW
16388_80811CA90,0.0971229842720574,0,0.119639695,0.11063301201336169,0,LOW
312830_80536CA40,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
5175_802D7BDA0,0.12535679651743803,0,0.119639695,0.12192653691151395,0,LOW
132921_80D32AAC0,0.11571893671158347,0,0.10574602,0.10973519167901434,0,LOW
23731_81204C270,0.08578060136901547,1,0.10786659,0.09903220064110442,0,LOW
18135_80BC620E0,0.08862322581698942,0,0.10682983,0.09954719399567624,0,LOW
219969_80AD75130,0.2608078095259118,0,0.10574556,0.1677704651332636,0,LOW
112497_804D92450,0.44879311624561474,0,0.1075125,0.24402474583544226,0,LOW
235920_810FE7880,0.07541696282573478,0,0.11963967,0.10195058853367145,0,LOW
19023_807314960,0.0810942036158914,0,0.119639695,0.10422149975089529,0,LOW
5365_80D52B840,0.05945051320874102,0,0.119639695,0.09556402358803513,0,LOW
33759_80C723120,0.10061397709052276,0,0.24079306,0.18472143831889037,0,LOW
44866_810A6DBE0,0.08932158039375916,0,0.10826862,0.1006898047978273,0,LOW
16643_8065138C0,0.25527567721559985,0,0.119637914,0.1738930237577533,0,LOW
26580_803D28640,0.07100960339953008,0,0.119639695,0.10018765966435075,0,LOW
15723_80D5B09F0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
24144_8020F2020,0.08428008433189135,0,0.11963967,0.10549583713613409,0,LOW
23331_8083487C0,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
27564_80D941B90,0.07359696283631835,0,0.10574602,0.0928864021289083,0,LOW
219656_8074006E0,0.11252656623453883,0,0.10776202,0.10966783779752648,0,LOW
154365_814313991,0.06648970382038394,0,0.12930417,0.10417838985373036,0,LOW
15040_810EE9FE0,0.0810942036158914,0,0.10574602,0.09588529844073751,0,LOW
11405_80DBCEC40,0.15439102013652178,0,0.105745934,0.1252039728949255,0,LOW
5328_813F208D0,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
3881_8069B8AD0,0.09619616088824827,0,0.119639695,0.11026228265983803,0,LOW
1292_80D269CA0,0.10165763935110204,0,0.10574602,0.10411067273482177,0,LOW
27_80C08A7C0,0.06117912218349736,0,0.8268834,0.5206016981020671,1,HIGH
4866_803B94070,0.09276813833314343,0,0.10574602,0.10055487232763832,0,LOW
16941_80CB58AC0,0.08394203677924854,0,0.11963967,0.10536061811507695,0,LOW
117_80E86ED60,0.9373873413624378,1,0.82051015,0.8672610497880782,1,CRITICAL
120709_807AAF360,0.16944740761574367,0,0.11963939,0.1395626025369019,0,LOW
123102_80F290260,0.0497085756347067,0,0.10574602,0.08333104724826364,0,LOW
1412_800909A40,0.07606158036862948,0,0.10574602,0.09387224914183274,0,LOW
29404_803E2DFF0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
23833_802B43840,0.10061397709052276,0,0.10574602,0.10369320783059005,0,LOW
19_80A7F76E0,0.11717723512242884,0,0.10802696,0.11168707094029845,0,LOW
12803_806A6F050,0.09296581781584723,0,0.10574602,0.10063394412071985,0,LOW
5466_8075E4E70,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
27444_806F9FF90,0.09467164206155804,0,0.10574602,0.10131627381900417,0,LOW
1241_802C1CA70,0.09212251689487179,0,0.10574602,0.10029662375232967,0,LOW
8539_810F69F70,0.09694956116782587,0,0.119639695,0.11056364277166908,0,LOW
16941_807A05B40,0.07584988773644341,0,0.11963967,0.1021237584979549,0,LOW
10813_803F9A900,0.14870960531014554,0,0.1077614,0.12414068089873931,0,LOW
5_808E488C0,0.07990679067071184,0,0.10786659,0.09668267636178296,0,LOW
1292_8053A8BB0,0.32963986800638384,0,0.10574506,0.19530299050222852,0,LOW
138335_80EAE4BC0,0.06117912218349736,0,0.10780922,0.08915718728453939,0,LOW
31596_81177BD60,0.09053919492375126,0,0.10574602,0.09966329496388146,0,LOW
13862_802EAF120,0.5101109694503649,1,0.81932265,0.695637987099604,1,HIGH
153502_813D566E1,0.18034048367468491,0,0.12930417,0.14971870179545077,0,LOW
16031_8036F2B80,0.08756966795900246,0,0.10574602,0.09847548417798194,0,LOW
116_80FA12D60,0.08675405430642362,0,0.10780936,0.09938724209009646,0,LOW
1047_801601F90,0.0795693336528053,0,0.10574602,0.09527535045550307,0,LOW
11474_80DFBB0D0,0.0497085756347067,0,0.10574602,0.08333104724826364,0,LOW
31108_80AB8A580,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
11904_8084903D0,0.9997859568275529,1,0.9711311,0.9825930583825715,1,CRITICAL
231786_80C251D80,0.08296383604498694,0,0.10574602,0.09663315141237573,0,LOW
12_8016469E0,0.4475612218600415,0,0.10574534,0.24247169595646473,0,LOW
113744_80BD815B0,0.08862322581698942,0,0.10574602,0.09889690732117673,0,LOW
20_8006E4840,0.21129739039065196,0,0.11963774,0.1563016047196458,0,LOW
13862_808023B60,0.06552721386675539,0,0.119639695,0.09799470385124089,0,LOW
131326_80D333580,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
23885_8016D8250,0.08675405430642362,0,0.10574602,0.0981492387169504,0,LOW
48755_811FDFC80,0.06963514984364086,0,0.13734522,0.11026119917915175,0,LOW
14549_8037F8DD0,0.15439102013652178,0,0.105745934,0.1252039728949255,0,LOW
2454_8067D3EA0,0.12959972016156932,0,0.10574602,0.11528750505900867,0,LOW
120691_80921FD30,0.27157583730568163,0,0.11963823,0.18041327405830093,0,LOW
38437_811CDEB80,0.12655381757402231,0,0.105745934,0.1140690918699257,0,LOW
116845_80E3C0110,0.1064992149872277,0,0.10574602,0.10604730298927204,0,LOW
20_800B6BD20,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
136262_80DCF3660,0.0805519353873112,0,0.10574602,0.09566839114930543,0,LOW
238845_80E8C0570,0.08479472464658484,0,0.10780934,0.09860349532499976,0,LOW
43818_810CFF540,0.003096944285811856,1,0.9952868,0.5984109187894591,1,HIGH
1674_810DFEDC0,0.14472913377702418,0,0.10574597,0.12133924070286824,0,LOW
16388_80C90B580,0.10383311983340862,0,0.119639665,0.11331705133674098,0,LOW
213_80924DA20,0.0929303276091056,0,0.107598074,0.1017309797823126,0,LOW
212789_804CF75C0,0.09276813833314343,0,0.1075378,0.10162993895371025,0,LOW
211212_807484A90,0.09317510989265966,0,0.10574602,0.10071766095144483,0,LOW
152627_813D8FA01,0.10232623606707801,0,0.12930407,0.11851293569718262,0,LOW
3335_80ECF4060,0.9973926773617613,1,0.98055637,0.9872909160832544,1,CRITICAL
240304_80F6194C0,0.0861967381549193,0,0.10780936,0.09916431562949474,0,LOW
117_80E450910,0.15533001849587588,0,0.10780865,0.12681720308278333,0,LOW
133471_80C8F7DE0,0.1003502808114285,0,0.24079306,0.18461595980725268,0,LOW
4403_806FDEDD0,0.0887117053925805,0,0.10574602,0.09893229915141316,0,LOW
47337_811993DE0,0.07662812085642598,0,0.11963967,0.10243505174594793,0,LOW
16163_8028EF870,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
39721_80FC9CC50,0.08756966795900246,0,0.10780936,0.099713487551128,0,LOW
2439_80B5DE9B0,0.09993805232713483,0,0.10574602,0.10342283792523488,0,LOW
701_80054ABE0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
24811_80B7A21A0,0.22084023450348036,0,0.11963782,0.16011878706826074,0,LOW
139793_80F519ED0,0.9999719847181098,1,0.975047,0.9850170250311954,1,CRITICAL
4523_8105202B0,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
151338_813F0B580,0.07100960339953008,0,0.119639695,0.10018765966435075,0,LOW
138335_80FD203B0,0.08463713286187492,0,0.10780936,0.09854047351227699,0,LOW
123773_8015DEDF0,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
213137_8067DAF40,0.11392690838090835,0,0.119639695,0.11735458165690207,0,LOW
24515_80D15E700,0.11245750253378416,0,0.10574602,0.10843061800789461,0,LOW
112637_8055F9F40,0.393045538926068,0,0.1075263,0.22173399995324736,0,LOW
228634_81153F460,0.06117912218349736,0,0.10574597,0.08791923606545751,0,LOW
129200_80B088DE0,0.1574508500766793,0,0.10802638,0.12779616674471056,0,LOW
210319_8040EA210,0.07662812085642598,0,0.107761554,0.09530818397479925,0,LOW
19890_809DD2AD0,0.10232623606707801,0,0.10574599,0.10437809652005096,0,LOW
1665_800F31270,0.9999385475615505,1,0.9649103,0.9789216518203356,1,CRITICAL
112931_805D5E410,0.09649911823389815,0,0.1075378,0.10312233091401214,0,LOW
43735_811363670,0.08428008433189135,0,0.108268596,0.098673191471919,0,LOW
7042_80AADB7E0,0.1003502808114285,0,0.10574602,0.10358772931895235,0,LOW
135010_80D83A010,0.06273689235373085,0,0.10727043,0.08945701466053226,0,LOW
21745_8134A3BB0,0.07545006579252249,0,0.119639695,0.10196384462154773,0,LOW
15643_80E541980,0.13234909426772826,0,0.119639695,0.12472345601163004,0,LOW
250188_8127FA2C0,0.1143371184731124,0,0.13734525,0.12814200153210156,0,LOW
6075_813371EE0,0.09438020120346188,0,0.10574602,0.10119969747576571,0,LOW
25536_802626830,0.08932158039375916,0,0.11963967,0.10751243556088119,0,LOW
1665_801FF0440,0.09602430586736657,0,0.11963967,0.11019352575032416,0,LOW
53744_813DE0CC1,0.3169257040488551,0,0.12930387,0.2043526111311845,0,LOW
21387_80C0C5CF0,0.07541696282573478,0,0.11963967,0.10195058853367145,0,LOW
15643_8067FB4D0,0.3134018275256679,1,0.91490597,0.674304310207197,1,HIGH
15_804567300,0.2482985232176375,0,0.10774161,0.1639643792868452,0,LOW
19474_80A52FD60,0.0861506848745475,0,0.10574602,0.09790789094419995,0,LOW
21387_802008400,0.10344743339428808,0,0.119639695,0.11316279166225396,0,LOW
13265_801970C70,0.08862322581698942,0,0.119639695,0.1072331086313345,0,LOW
33739_80C5E2B90,0.1071541518992484,0,0.24079306,0.18733750824238063,0,LOW
219557_80717E570,0.30882508809347364,0,0.107760705,0.18818646423013774,0,LOW
6_8055316C0,0.08993030960094336,0,0.1075378,0.10049480746083023,0,LOW
221032_812105310,0.09338597216123803,0,0.119639695,0.10913820716903394,0,LOW
119742_8073DF200,0.0956751914469624,0,0.10776203,0.1029272953330765,0,LOW
11_8021A4DE0,0.08187642642653882,0,0.11963967,0.10453437397399307,0,LOW
134920_80CEEBEF0,0.09914539303405573,0,0.10727043,0.1040204149326622,0,LOW
25113_809DC88E0,0.11857131259207683,0,0.10759799,0.1119873216214369,0,LOW
12446_813A92070,0.0810942036158914,0,0.10574602,0.09588529844073751,0,LOW
244723_8141D5800,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
328240_80A4AF810,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
29794_80A010BD0,0.3578856447370803,0,0.11963756,0.2149367946995082,0,LOW
113_8101401C0,0.11635610614601731,0,0.108268574,0.11150359274698877,0,LOW
3881_801A02DB0,0.06648970382038394,0,0.119639695,0.0983796998326923,0,LOW
4503_80349F3F0,0.06273689235373085,0,0.10574602,0.08854237393587329,0,LOW
24840_80337CD20,0.05423649033113306,0,0.11963969,0.09347841443699195,0,LOW
117453_809C3ACF0,0.1003502808114285,0,0.10574602,0.10358772931895235,0,LOW
15964_8070B96C0,0.10061397709052276,1,0.119639695,0.11202940914074783,0,LOW
1047_800C4D480,0.08078070171862461,0,0.10574602,0.0957598976818308,0,LOW
16109_80ED278E0,0.14695407410871025,0,0.10574597,0.12222921683554266,0,LOW
16787_806F81670,0.1259727230951144,0,0.10776206,0.11504633034407909,0,LOW
220504_81387DA10,0.0805519353873112,0,0.10786659,0.09694073424842271,0,LOW
24850_80264DE00,0.3246674740560541,0,0.11963882,0.2016502863863186,0,LOW
24_803CC6150,0.11072326085645022,0,0.107761554,0.10894623997480894,0,LOW
17615_80BBC3A20,0.09317510989265966,0,0.119639695,0.1090538622616026,0,LOW
238845_80E8E1A70,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
1068_8019A75C0,0.06273689235373085,0,0.10574602,0.08854237393587329,0,LOW
226331_811730EB0,0.11716165269283896,0,0.10574602,0.11031227807151653,0,LOW
39721_80F8E5A80,0.09556273552975872,0,0.10780934,0.1029106996782693,0,LOW
142836_810672800,0.0861967381549193,0,0.10826862,0.09943986790229137,0,LOW
13858_801FE25A0,1.0,1,0.98621964,0.9917317867279053,1,CRITICAL
27954_80AE575E0,0.10985854349254227,0,0.10574602,0.10739103439139785,0,LOW
10344_805B0FF70,0.1605921321497887,0,0.10574594,0.12768441770023226,0,LOW
